game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2018_08_WAS_NYG,4,86,2.0103340346984226,2.007063724496638
2018_09_ATL_WAS,3,90,2.555450425028203,2.5569024543687284
2018_09_CHI_BUF,3,80,3.7936812963083026,3.7812656083771174
2018_09_DET_MIN,4,72,3.1247179207301414,3.1033758005543617
2018_09_GB_NE,0,85,2.1228796423394316,2.1273329599363975
2018_09_HOU_DEN,4,78,1.8971690587535317,1.8981658845601594
2018_09_KC_CLE,1,79,2.5836342965628405,2.59736518349314
2018_09_LAC_SEA,4,73,3.145054641806393,3.1439082865791885
2018_09_LA_NO,3,82,2.6317109435047197,2.6485788286710514
2018_09_NYJ_MIA,4,72,2.3051663960307756,2.324148656622476
