season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2021,00-0035228,K.Murray,541,14,76.6981390468623,0.141771051842629,0.5046210720887245,31,29,5,0,20799,0.04047878194474436,0.10129226989788465,54.79911801475559,1.954698590345894,0.00361312123908668,0.1453841730817157,56.753816605101484
2021,00-0026158,J.Flacco,45,2,5.98866612941567,0.13308146954257044,0.5333333333333333,2,1,2,0,20799,0.04047878194474436,0.09260268759782608,4.167120941902174,0.3729342521971356,0.008287427826603013,0.14136889736917346,4.54005519409931
2021,00-0029567,N.Foles,40,1,5.112563555913264,0.12781408889783158,0.5,4,1,1,0,20799,0.04047878194474436,0.08733530695308722,3.4934122781234893,-0.3223876464167532,-0.00805969116041883,0.11975439773741275,3.171024631706736
2021,00-0029604,K.Cousins,599,16,68.8653018821845,0.11496711499529966,0.4557595993322204,28,15,7,0,20799,0.04047878194474436,0.0744883330505553,44.618511497282626,1.4397253185519863,0.0024035481111051526,0.11737066310640482,46.05823681583461
2021,00-0027688,C.McCoy,108,4,13.008698115391743,0.12045090847584948,0.49074074074074076,6,3,1,0,20799,0.04047878194474436,0.07997212653110512,8.636989665359351,-1.05855706692756,-0.009801454323403333,0.11064945415244615,7.5784325984317915
2021,00-0031237,T.Bridgewater,472,14,57.56377544773157,0.12195715137231265,0.4788135593220339,31,15,13,0,20799,0.04047878194474436,0.0814783694275683,38.45779036981224,-6.100315103298766,-0.012924396405293996,0.10903275496701866,32.35747526651347
2021,00-0034577,K.Allen,21,2,1.3396021895459853,0.06379058045457073,0.42857142857142855,2,0,0,0,20799,0.04047878194474436,0.02331179850982637,0.48954776870635386,0.9329635350513199,0.04442683500244381,0.10821741545701453,1.4225113037576738
2021,00-0033319,N.Mullens,29,1,2.302981056180947,0.07941313986830852,0.4482758620689655,0,0,0,0,20799,0.04047878194474436,0.03893435792356416,1.1290963797833606,0.056066740704823544,0.0019333358863732257,0.08134647575468174,1.1851631204881843
2021,00-0036389,J.Hurts,506,15,39.91354953949655,0.07888053268675208,0.45454545454545453,26,50,6,0,20799,0.04047878194474436,0.03840175074200772,19.431285875455906,-4.1761503720762825,-0.00825326160489384,0.07062727108185823,15.255135503379623
2021,00-0036972,M.Jones,563,17,36.19046351005787,0.06428146271768716,0.4849023090586146,28,15,7,0,20799,0.04047878194474436,0.0238026807729428,13.400909275166793,-3.9358665288404,-0.006990881933997157,0.05729058078369,9.465042746326393
2021,00-0034796,L.Jackson,465,12,27.572024923595052,0.05929467725504312,0.49032258064516127,38,49,4,0,20799,0.04047878194474436,0.018815895310298765,8.749391319288925,-1.1062455770395028,-0.0023790227463215113,0.05691565450872161,7.6431457422494224
2021,00-0036212,T.Tagovailoa,425,13,27.00979545673312,0.06355245989819558,0.4894117647058824,20,18,6,0,20799,0.04047878194474436,0.02307367795345122,9.806313130216768,-4.138789633765966,-0.009738328550037567,0.05381413134815801,5.667523496450802
2021,00-0029701,R.Tannehill,596,17,34.832228441152644,0.058443336310658796,0.4949664429530201,47,19,11,0,20799,0.04047878194474436,0.01796455436591444,10.706874402085006,-8.596071129899686,-0.01442293813741558,0.044020398173243214,2.1108032721853203
2021,00-0031280,D.Carr,680,17,29.989191501149563,0.044101752207572884,0.4661764705882353,40,17,16,0,20799,0.04047878194474436,0.003622970262828526,2.463619778723398,-1.1433048110667947,-0.0016813306045099922,0.04242042160306289,1.3203149676566035
2021,00-0033869,M.Trubisky,9,4,0.5511516515398398,0.06123907239331553,0.5555555555555556,0,1,0,0,20799,0.04047878194474436,0.020760290448571174,0.1868426140371406,-0.1720358036449005,-0.019115089293877834,0.0421239830994377,0.014806810392240077
2021,00-0029263,R.Wilson,456,14,14.941937456380883,0.03276740670258965,0.4407894736842105,33,23,8,0,20799,0.04047878194474436,-0.0077113752421547055,-3.516387110422544,1.8646258608355273,0.004089091800077911,0.03685649850266756,-1.6517612495870166
2021,00-0027948,B.Gabbert,12,5,0.1918351231798563,0.015986260264988023,0.3333333333333333,1,0,0,0,20799,0.04047878194474436,-0.024492521679756334,-0.293910260157076,0.23765167979423688,0.01980430664951974,0.035790566914507764,-0.05625858036283912
2021,00-0032950,C.Wentz,574,17,13.472786658209527,0.023471753759946912,0.44773519163763065,32,26,7,0,20799,0.04047878194474436,-0.017007028184797445,-9.762034178073735,-2.847935936000945,-0.004961560864113144,0.01851019289583377,-12.609970114074681
